"M_Topic","L_Topic","year","mean","sd","N","norm","allwords"
"M_Topic96","L_Topic97",2000,0.004421229,0.007840606,236,1.40284676,"harm_m.10.M, timb_29, harm_m7.0.m, harm_m.7.m7, harm_m7.10.M, harm_m.3.M, harm_m.10.7, harm_m.10.m, harm_m7.3.M, harm_NA"
"M_Topic96","L_Topic97",2001,0.003971785,0.006520839,249,1.260239199,"harm_m.10.M, timb_29, harm_m7.0.m, harm_m.7.m7, harm_m7.10.M, harm_m.3.M, harm_m.10.7, harm_m.10.m, harm_m7.3.M, harm_NA"
"M_Topic96","L_Topic97",2002,0.004122196,0.007381332,263,1.307964264,"harm_m.10.M, timb_29, harm_m7.0.m, harm_m.7.m7, harm_m7.10.M, harm_m.3.M, harm_m.10.7, harm_m.10.m, harm_m7.3.M, harm_NA"
"M_Topic96","L_Topic97",2003,0.004002048,0.007398763,262,1.269841573,"harm_m.10.M, timb_29, harm_m7.0.m, harm_m.7.m7, harm_m7.10.M, harm_m.3.M, harm_m.10.7, harm_m.10.m, harm_m7.3.M, harm_NA"
"M_Topic96","L_Topic97",2004,0.003834388,0.006404548,270,1.216643455,"harm_m.10.M, timb_29, harm_m7.0.m, harm_m.7.m7, harm_m7.10.M, harm_m.3.M, harm_m.10.7, harm_m.10.m, harm_m7.3.M, harm_NA"
"M_Topic96","L_Topic97",2005,0.004347945,0.007314072,288,1.379594024,"harm_m.10.M, timb_29, harm_m7.0.m, harm_m.7.m7, harm_m7.10.M, harm_m.3.M, harm_m.10.7, harm_m.10.m, harm_m7.3.M, harm_NA"
"M_Topic96","L_Topic97",2006,0.00417689,0.007939998,321,1.325318781,"harm_m.10.M, timb_29, harm_m7.0.m, harm_m.7.m7, harm_m7.10.M, harm_m.3.M, harm_m.10.7, harm_m.10.m, harm_m7.3.M, harm_NA"
"M_Topic96","L_Topic97",2007,0.005089782,0.009344379,288,1.614977247,"harm_m.10.M, timb_29, harm_m7.0.m, harm_m.7.m7, harm_m7.10.M, harm_m.3.M, harm_m.10.7, harm_m.10.m, harm_m7.3.M, harm_NA"
"M_Topic96","L_Topic97",2008,0.004864769,0.008359196,346,1.543581289,"harm_m.10.M, timb_29, harm_m7.0.m, harm_m.7.m7, harm_m7.10.M, harm_m.3.M, harm_m.10.7, harm_m.10.m, harm_m7.3.M, harm_NA"
"M_Topic96","L_Topic97",2009,0.00439666,0.008604113,351,1.395051158,"harm_m.10.M, timb_29, harm_m7.0.m, harm_m.7.m7, harm_m7.10.M, harm_m.3.M, harm_m.10.7, harm_m.10.m, harm_m7.3.M, harm_NA"
"M_Topic97","L_Topic98",1960,0.016100476,0.020886234,451,1,"harm_M.5.M, harm_M.0.M, timb_29, harm_m7.8.M, harm_X7.5.M, harm_M.5.7, harm_M.4.7, timb_23, harm_m7.5.m7, harm_NA"
"M_Topic97","L_Topic98",1961,0.017617289,0.022851386,492,1.094209209,"harm_M.5.M, harm_M.0.M, timb_29, harm_m7.8.M, harm_X7.5.M, harm_M.5.7, harm_M.4.7, timb_23, harm_m7.5.m7, harm_NA"
"M_Topic97","L_Topic98",1962,0.01525602,0.022767131,465,0.947550888,"harm_M.5.M, harm_M.0.M, timb_29, harm_m7.8.M, harm_X7.5.M, harm_M.5.7, harm_M.4.7, timb_23, harm_m7.5.m7, harm_NA"
"M_Topic97","L_Topic98",1963,0.018405982,0.023731892,477,1.143194874,"harm_M.5.M, harm_M.0.M, timb_29, harm_m7.8.M, harm_X7.5.M, harm_M.5.7, harm_M.4.7, timb_23, harm_m7.5.m7, harm_NA"
"M_Topic97","L_Topic98",1964,0.018174321,0.024628241,518,1.12880643,"harm_M.5.M, harm_M.0.M, timb_29, harm_m7.8.M, harm_X7.5.M, harm_M.5.7, harm_M.4.7, timb_23, harm_m7.5.m7, harm_NA"
"M_Topic97","L_Topic98",1965,0.018932517,0.025763765,524,1.175897975,"harm_M.5.M, harm_M.0.M, timb_29, harm_m7.8.M, harm_X7.5.M, harm_M.5.7, harm_M.4.7, timb_23, harm_m7.5.m7, harm_NA"
"M_Topic97","L_Topic98",1966,0.021379858,0.027876845,547,1.327902219,"harm_M.5.M, harm_M.0.M, timb_29, harm_m7.8.M, harm_X7.5.M, harm_M.5.7, harm_M.4.7, timb_23, harm_m7.5.m7, harm_NA"
"M_Topic97","L_Topic98",1967,0.018547864,0.022076498,545,1.152007164,"harm_M.5.M, harm_M.0.M, timb_29, harm_m7.8.M, harm_X7.5.M, harm_M.5.7, harm_M.4.7, timb_23, harm_m7.5.m7, harm_NA"
"M_Topic97","L_Topic98",1968,0.015862466,0.022721686,499,0.985217215,"harm_M.5.M, harm_M.0.M, timb_29, harm_m7.8.M, harm_X7.5.M, harm_M.5.7, harm_M.4.7, timb_23, harm_m7.5.m7, harm_NA"
"M_Topic97","L_Topic98",1969,0.014129145,0.020836903,479,0.877560686,"harm_M.5.M, harm_M.0.M, timb_29, harm_m7.8.M, harm_X7.5.M, harm_M.5.7, harm_M.4.7, timb_23, harm_m7.5.m7, harm_NA"
"M_Topic97","L_Topic98",1970,0.015736971,0.022429439,414,0.977422712,"harm_M.5.M, harm_M.0.M, timb_29, harm_m7.8.M, harm_X7.5.M, harm_M.5.7, harm_M.4.7, timb_23, harm_m7.5.m7, harm_NA"
"M_Topic97","L_Topic98",1971,0.013825905,0.019725286,445,0.858726498,"harm_M.5.M, harm_M.0.M, timb_29, harm_m7.8.M, harm_X7.5.M, harm_M.5.7, harm_M.4.7, timb_23, harm_m7.5.m7, harm_NA"
"M_Topic97","L_Topic98",1972,0.01434582,0.021045002,421,0.89101837,"harm_M.5.M, harm_M.0.M, timb_29, harm_m7.8.M, harm_X7.5.M, harm_M.5.7, harm_M.4.7, timb_23, harm_m7.5.m7, harm_NA"
"M_Topic97","L_Topic98",1973,0.013669406,0.021728356,390,0.849006319,"harm_M.5.M, harm_M.0.M, timb_29, harm_m7.8.M, harm_X7.5.M, harm_M.5.7, harm_M.4.7, timb_23, harm_m7.5.m7, harm_NA"
"M_Topic97","L_Topic98",1974,0.014160903,0.020150269,369,0.879533164,"harm_M.5.M, harm_M.0.M, timb_29, harm_m7.8.M, harm_X7.5.M, harm_M.5.7, harm_M.4.7, timb_23, harm_m7.5.m7, harm_NA"
"M_Topic97","L_Topic98",1975,0.012087191,0.018768313,399,0.750735015,"harm_M.5.M, harm_M.0.M, timb_29, harm_m7.8.M, harm_X7.5.M, harm_M.5.7, harm_M.4.7, timb_23, harm_m7.5.m7, harm_NA"
"M_Topic97","L_Topic98",1976,0.012696376,0.01949911,350,0.788571496,"harm_M.5.M, harm_M.0.M, timb_29, harm_m7.8.M, harm_X7.5.M, harm_M.5.7, harm_M.4.7, timb_23, harm_m7.5.m7, harm_NA"
"M_Topic97","L_Topic98",1977,0.012878855,0.021951457,319,0.799905221,"harm_M.5.M, harm_M.0.M, timb_29, harm_m7.8.M, harm_X7.5.M, harm_M.5.7, harm_M.4.7, timb_23, harm_m7.5.m7, harm_NA"
"M_Topic97","L_Topic98",1978,0.013772952,0.021145982,314,0.85543759,"harm_M.5.M, harm_M.0.M, timb_29, harm_m7.8.M, harm_X7.5.M, harm_M.5.7, harm_M.4.7, timb_23, harm_m7.5.m7, harm_NA"
"M_Topic97","L_Topic98",1979,0.01593989,0.025307885,343,0.990026002,"harm_M.5.M, harm_M.0.M, timb_29, harm_m7.8.M, harm_X7.5.M, harm_M.5.7, harm_M.4.7, timb_23, harm_m7.5.m7, harm_NA"
"M_Topic97","L_Topic98",1980,0.014128112,0.021431705,327,0.877496545,"harm_M.5.M, harm_M.0.M, timb_29, harm_m7.8.M, harm_X7.5.M, harm_M.5.7, harm_M.4.7, timb_23, harm_m7.5.m7, harm_NA"
"M_Topic97","L_Topic98",1981,0.017602427,0.022378932,279,1.09328613,"harm_M.5.M, harm_M.0.M, timb_29, harm_m7.8.M, harm_X7.5.M, harm_M.5.7, harm_M.4.7, timb_23, harm_m7.5.m7, harm_NA"
"M_Topic97","L_Topic98",1982,0.017543919,0.027084393,317,1.089652209,"harm_M.5.M, harm_M.0.M, timb_29, harm_m7.8.M, harm_X7.5.M, harm_M.5.7, harm_M.4.7, timb_23, harm_m7.5.m7, harm_NA"
"M_Topic97","L_Topic98",1983,0.014905906,0.022973492,321,0.925805322,"harm_M.5.M, harm_M.0.M, timb_29, harm_m7.8.M, harm_X7.5.M, harm_M.5.7, harm_M.4.7, timb_23, harm_m7.5.m7, harm_NA"
"M_Topic97","L_Topic98",1984,0.016198116,0.024539184,287,1.00606444,"harm_M.5.M, harm_M.0.M, timb_29, harm_m7.8.M, harm_X7.5.M, harm_M.5.7, harm_M.4.7, timb_23, harm_m7.5.m7, harm_NA"
"M_Topic97","L_Topic98",1985,0.01599634,0.028841493,291,0.993532094,"harm_M.5.M, harm_M.0.M, timb_29, harm_m7.8.M, harm_X7.5.M, harm_M.5.7, harm_M.4.7, timb_23, harm_m7.5.m7, harm_NA"
"M_Topic97","L_Topic98",1986,0.014011337,0.021126994,300,0.87024365,"harm_M.5.M, harm_M.0.M, timb_29, harm_m7.8.M, harm_X7.5.M, harm_M.5.7, harm_M.4.7, timb_23, harm_m7.5.m7, harm_NA"
"M_Topic97","L_Topic98",1987,0.014456498,0.022316643,283,0.897892597,"harm_M.5.M, harm_M.0.M, timb_29, harm_m7.8.M, harm_X7.5.M, harm_M.5.7, harm_M.4.7, timb_23, harm_m7.5.m7, harm_NA"
"M_Topic97","L_Topic98",1988,0.014156368,0.021149253,287,0.879251492,"harm_M.5.M, harm_M.0.M, timb_29, harm_m7.8.M, harm_X7.5.M, harm_M.5.7, harm_M.4.7, timb_23, harm_m7.5.m7, harm_NA"
"M_Topic97","L_Topic98",1989,0.014848383,0.023275409,284,0.922232559,"harm_M.5.M, harm_M.0.M, timb_29, harm_m7.8.M, harm_X7.5.M, harm_M.5.7, harm_M.4.7, timb_23, harm_m7.5.m7, harm_NA"
"M_Topic97","L_Topic98",1990,0.012728792,0.018112041,262,0.790584816,"harm_M.5.M, harm_M.0.M, timb_29, harm_m7.8.M, harm_X7.5.M, harm_M.5.7, harm_M.4.7, timb_23, harm_m7.5.m7, harm_NA"
"M_Topic97","L_Topic98",1991,0.012917148,0.021145631,247,0.802283586,"harm_M.5.M, harm_M.0.M, timb_29, harm_m7.8.M, harm_X7.5.M, harm_M.5.7, harm_M.4.7, timb_23, harm_m7.5.m7, harm_NA"
"M_Topic97","L_Topic98",1992,0.011477944,0.018094409,243,0.712894715,"harm_M.5.M, harm_M.0.M, timb_29, harm_m7.8.M, harm_X7.5.M, harm_M.5.7, harm_M.4.7, timb_23, harm_m7.5.m7, harm_NA"
"M_Topic97","L_Topic98",1993,0.009803925,0.018928528,249,0.608921411,"harm_M.5.M, harm_M.0.M, timb_29, harm_m7.8.M, harm_X7.5.M, harm_M.5.7, harm_M.4.7, timb_23, harm_m7.5.m7, harm_NA"
"M_Topic97","L_Topic98",1994,0.009929339,0.018670856,253,0.616710888,"harm_M.5.M, harm_M.0.M, timb_29, harm_m7.8.M, harm_X7.5.M, harm_M.5.7, harm_M.4.7, timb_23, harm_m7.5.m7, harm_NA"
"M_Topic97","L_Topic98",1995,0.011786998,0.019353651,271,0.732090003,"harm_M.5.M, harm_M.0.M, timb_29, harm_m7.8.M, harm_X7.5.M, harm_M.5.7, harm_M.4.7, timb_23, harm_m7.5.m7, harm_NA"
"M_Topic97","L_Topic98",1996,0.010795877,0.018033997,234,0.670531558,"harm_M.5.M, harm_M.0.M, timb_29, harm_m7.8.M, harm_X7.5.M, harm_M.5.7, harm_M.4.7, timb_23, harm_m7.5.m7, harm_NA"
"M_Topic97","L_Topic98",1997,0.009689107,0.017137702,240,0.601790112,"harm_M.5.M, harm_M.0.M, timb_29, harm_m7.8.M, harm_X7.5.M, harm_M.5.7, harm_M.4.7, timb_23, harm_m7.5.m7, harm_NA"
"M_Topic97","L_Topic98",1998,0.012130349,0.019338734,257,0.75341554,"harm_M.5.M, harm_M.0.M, timb_29, harm_m7.8.M, harm_X7.5.M, harm_M.5.7, harm_M.4.7, timb_23, harm_m7.5.m7, harm_NA"
"M_Topic97","L_Topic98",1999,0.011604285,0.018093925,227,0.720741719,"harm_M.5.M, harm_M.0.M, timb_29, harm_m7.8.M, harm_X7.5.M, harm_M.5.7, harm_M.4.7, timb_23, harm_m7.5.m7, harm_NA"
"M_Topic97","L_Topic98",2000,0.0129671,0.018340851,236,0.8053861,"harm_M.5.M, harm_M.0.M, timb_29, harm_m7.8.M, harm_X7.5.M, harm_M.5.7, harm_M.4.7, timb_23, harm_m7.5.m7, harm_NA"
"M_Topic97","L_Topic98",2001,0.013088897,0.021433033,249,0.812950922,"harm_M.5.M, harm_M.0.M, timb_29, harm_m7.8.M, harm_X7.5.M, harm_M.5.7, harm_M.4.7, timb_23, harm_m7.5.m7, harm_NA"
"M_Topic97","L_Topic98",2002,0.012283569,0.022814396,263,0.762932058,"harm_M.5.M, harm_M.0.M, timb_29, harm_m7.8.M, harm_X7.5.M, harm_M.5.7, harm_M.4.7, timb_23, harm_m7.5.m7, harm_NA"
"M_Topic97","L_Topic98",2003,0.013870847,0.021842853,262,0.861517828,"harm_M.5.M, harm_M.0.M, timb_29, harm_m7.8.M, harm_X7.5.M, harm_M.5.7, harm_M.4.7, timb_23, harm_m7.5.m7, harm_NA"
"M_Topic97","L_Topic98",2004,0.011661969,0.016981746,270,0.724324501,"harm_M.5.M, harm_M.0.M, timb_29, harm_m7.8.M, harm_X7.5.M, harm_M.5.7, harm_M.4.7, timb_23, harm_m7.5.m7, harm_NA"
"M_Topic97","L_Topic98",2005,0.012982882,0.020501825,288,0.80636635,"harm_M.5.M, harm_M.0.M, timb_29, harm_m7.8.M, harm_X7.5.M, harm_M.5.7, harm_M.4.7, timb_23, harm_m7.5.m7, harm_NA"
"M_Topic97","L_Topic98",2006,0.011479781,0.018114693,321,0.713008814,"harm_M.5.M, harm_M.0.M, timb_29, harm_m7.8.M, harm_X7.5.M, harm_M.5.7, harm_M.4.7, timb_23, harm_m7.5.m7, harm_NA"
"M_Topic97","L_Topic98",2007,0.014002075,0.020714772,288,0.869668369,"harm_M.5.M, harm_M.0.M, timb_29, harm_m7.8.M, harm_X7.5.M, harm_M.5.7, harm_M.4.7, timb_23, harm_m7.5.m7, harm_NA"
"M_Topic97","L_Topic98",2008,0.010639193,0.01686775,346,0.660799911,"harm_M.5.M, harm_M.0.M, timb_29, harm_m7.8.M, harm_X7.5.M, harm_M.5.7, harm_M.4.7, timb_23, harm_m7.5.m7, harm_NA"
"M_Topic97","L_Topic98",2009,0.01237779,0.017970561,351,0.76878412,"harm_M.5.M, harm_M.0.M, timb_29, harm_m7.8.M, harm_X7.5.M, harm_M.5.7, harm_M.4.7, timb_23, harm_m7.5.m7, harm_NA"
"M_Topic98","L_Topic99",1960,0.010536554,0.021205327,451,1,"timb_35, timb_12, timb_22, timb_26, timb_32, timb_29, timb_27, timb_24, timb_15, harm_NA"
"M_Topic98","L_Topic99",1961,0.011603174,0.02234169,492,1.101230438,"timb_35, timb_12, timb_22, timb_26, timb_32, timb_29, timb_27, timb_24, timb_15, harm_NA"
"M_Topic98","L_Topic99",1962,0.010841026,0.02039372,465,1.028896716,"timb_35, timb_12, timb_22, timb_26, timb_32, timb_29, timb_27, timb_24, timb_15, harm_NA"
"M_Topic98","L_Topic99",1963,0.012381753,0.021595835,477,1.175123605,"timb_35, timb_12, timb_22, timb_26, timb_32, timb_29, timb_27, timb_24, timb_15, harm_NA"
"M_Topic98","L_Topic99",1964,0.009517185,0.016874747,518,0.903254067,"timb_35, timb_12, timb_22, timb_26, timb_32, timb_29, timb_27, timb_24, timb_15, harm_NA"
"M_Topic98","L_Topic99",1965,0.009127135,0.019399643,524,0.866235306,"timb_35, timb_12, timb_22, timb_26, timb_32, timb_29, timb_27, timb_24, timb_15, harm_NA"
"M_Topic98","L_Topic99",1966,0.006915165,0.014033875,547,0.656302318,"timb_35, timb_12, timb_22, timb_26, timb_32, timb_29, timb_27, timb_24, timb_15, harm_NA"
"M_Topic98","L_Topic99",1967,0.007003119,0.014781692,545,0.66464985,"timb_35, timb_12, timb_22, timb_26, timb_32, timb_29, timb_27, timb_24, timb_15, harm_NA"
"M_Topic98","L_Topic99",1968,0.004912204,0.011086785,499,0.466205926,"timb_35, timb_12, timb_22, timb_26, timb_32, timb_29, timb_27, timb_24, timb_15, harm_NA"
"M_Topic98","L_Topic99",1969,0.005306622,0.012064796,479,0.503639219,"timb_35, timb_12, timb_22, timb_26, timb_32, timb_29, timb_27, timb_24, timb_15, harm_NA"
"M_Topic98","L_Topic99",1970,0.004739867,0.010659206,414,0.449849863,"timb_35, timb_12, timb_22, timb_26, timb_32, timb_29, timb_27, timb_24, timb_15, harm_NA"
"M_Topic98","L_Topic99",1971,0.0063598,0.013790776,445,0.603593947,"timb_35, timb_12, timb_22, timb_26, timb_32, timb_29, timb_27, timb_24, timb_15, harm_NA"
"M_Topic98","L_Topic99",1972,0.006146431,0.012411262,421,0.58334357,"timb_35, timb_12, timb_22, timb_26, timb_32, timb_29, timb_27, timb_24, timb_15, harm_NA"
"M_Topic98","L_Topic99",1973,0.006220988,0.015033187,390,0.590419612,"timb_35, timb_12, timb_22, timb_26, timb_32, timb_29, timb_27, timb_24, timb_15, harm_NA"
"M_Topic98","L_Topic99",1974,0.00713248,0.013574909,369,0.6769272,"timb_35, timb_12, timb_22, timb_26, timb_32, timb_29, timb_27, timb_24, timb_15, harm_NA"
"M_Topic98","L_Topic99",1975,0.005512258,0.010350426,399,0.523155647,"timb_35, timb_12, timb_22, timb_26, timb_32, timb_29, timb_27, timb_24, timb_15, harm_NA"
"M_Topic98","L_Topic99",1976,0.006869713,0.013605275,350,0.651988608,"timb_35, timb_12, timb_22, timb_26, timb_32, timb_29, timb_27, timb_24, timb_15, harm_NA"
"M_Topic98","L_Topic99",1977,0.005767225,0.011191502,319,0.547354047,"timb_35, timb_12, timb_22, timb_26, timb_32, timb_29, timb_27, timb_24, timb_15, harm_NA"
"M_Topic98","L_Topic99",1978,0.006332175,0.012792003,314,0.600972111,"timb_35, timb_12, timb_22, timb_26, timb_32, timb_29, timb_27, timb_24, timb_15, harm_NA"
"M_Topic98","L_Topic99",1979,0.007191267,0.013467344,343,0.682506538,"timb_35, timb_12, timb_22, timb_26, timb_32, timb_29, timb_27, timb_24, timb_15, harm_NA"
"M_Topic98","L_Topic99",1980,0.006854072,0.014943632,327,0.650504106,"timb_35, timb_12, timb_22, timb_26, timb_32, timb_29, timb_27, timb_24, timb_15, harm_NA"
"M_Topic98","L_Topic99",1981,0.007075676,0.013830873,279,0.671536058,"timb_35, timb_12, timb_22, timb_26, timb_32, timb_29, timb_27, timb_24, timb_15, harm_NA"
"M_Topic98","L_Topic99",1982,0.007436819,0.013272028,317,0.7058113,"timb_35, timb_12, timb_22, timb_26, timb_32, timb_29, timb_27, timb_24, timb_15, harm_NA"
"M_Topic98","L_Topic99",1983,0.005521275,0.01129191,321,0.524011445,"timb_35, timb_12, timb_22, timb_26, timb_32, timb_29, timb_27, timb_24, timb_15, harm_NA"
"M_Topic98","L_Topic99",1984,0.005323013,0.010292342,287,0.505194899,"timb_35, timb_12, timb_22, timb_26, timb_32, timb_29, timb_27, timb_24, timb_15, harm_NA"
"M_Topic98","L_Topic99",1985,0.006282142,0.012872826,291,0.59622361,"timb_35, timb_12, timb_22, timb_26, timb_32, timb_29, timb_27, timb_24, timb_15, harm_NA"
"M_Topic98","L_Topic99",1986,0.005734208,0.010854648,300,0.544220443,"timb_35, timb_12, timb_22, timb_26, timb_32, timb_29, timb_27, timb_24, timb_15, harm_NA"
"M_Topic98","L_Topic99",1987,0.005847288,0.009865248,283,0.554952615,"timb_35, timb_12, timb_22, timb_26, timb_32, timb_29, timb_27, timb_24, timb_15, harm_NA"
"M_Topic98","L_Topic99",1988,0.007571888,0.014363405,287,0.718630367,"timb_35, timb_12, timb_22, timb_26, timb_32, timb_29, timb_27, timb_24, timb_15, harm_NA"
"M_Topic98","L_Topic99",1989,0.006797261,0.015300102,284,0.645112378,"timb_35, timb_12, timb_22, timb_26, timb_32, timb_29, timb_27, timb_24, timb_15, harm_NA"
"M_Topic98","L_Topic99",1990,0.006774559,0.011953954,262,0.642957726,"timb_35, timb_12, timb_22, timb_26, timb_32, timb_29, timb_27, timb_24, timb_15, harm_NA"
"M_Topic98","L_Topic99",1991,0.006634879,0.012757137,247,0.629701084,"timb_35, timb_12, timb_22, timb_26, timb_32, timb_29, timb_27, timb_24, timb_15, harm_NA"
"M_Topic98","L_Topic99",1992,0.008714144,0.019069467,243,0.827039316,"timb_35, timb_12, timb_22, timb_26, timb_32, timb_29, timb_27, timb_24, timb_15, harm_NA"
"M_Topic98","L_Topic99",1993,0.005896465,0.01145239,249,0.559619837,"timb_35, timb_12, timb_22, timb_26, timb_32, timb_29, timb_27, timb_24, timb_15, harm_NA"
"M_Topic98","L_Topic99",1994,0.008056617,0.014350316,253,0.764634938,"timb_35, timb_12, timb_22, timb_26, timb_32, timb_29, timb_27, timb_24, timb_15, harm_NA"
"M_Topic98","L_Topic99",1995,0.007704687,0.016384115,271,0.731234086,"timb_35, timb_12, timb_22, timb_26, timb_32, timb_29, timb_27, timb_24, timb_15, harm_NA"
"M_Topic98","L_Topic99",1996,0.009137754,0.017054382,234,0.867243104,"timb_35, timb_12, timb_22, timb_26, timb_32, timb_29, timb_27, timb_24, timb_15, harm_NA"
"M_Topic98","L_Topic99",1997,0.010544802,0.016407732,240,1.000782848,"timb_35, timb_12, timb_22, timb_26, timb_32, timb_29, timb_27, timb_24, timb_15, harm_NA"
"M_Topic98","L_Topic99",1998,0.00993624,0.016556029,257,0.94302563,"timb_35, timb_12, timb_22, timb_26, timb_32, timb_29, timb_27, timb_24, timb_15, harm_NA"
"M_Topic98","L_Topic99",1999,0.009915489,0.015953367,227,0.94105616,"timb_35, timb_12, timb_22, timb_26, timb_32, timb_29, timb_27, timb_24, timb_15, harm_NA"
"M_Topic98","L_Topic99",2000,0.011176924,0.018151076,236,1.060776016,"timb_35, timb_12, timb_22, timb_26, timb_32, timb_29, timb_27, timb_24, timb_15, harm_NA"
"M_Topic98","L_Topic99",2001,0.010985025,0.018177972,249,1.042563329,"timb_35, timb_12, timb_22, timb_26, timb_32, timb_29, timb_27, timb_24, timb_15, harm_NA"
"M_Topic98","L_Topic99",2002,0.014371387,0.024360254,263,1.36395516,"timb_35, timb_12, timb_22, timb_26, timb_32, timb_29, timb_27, timb_24, timb_15, harm_NA"
"M_Topic98","L_Topic99",2003,0.008937738,0.014364101,262,0.848260074,"timb_35, timb_12, timb_22, timb_26, timb_32, timb_29, timb_27, timb_24, timb_15, harm_NA"
"M_Topic98","L_Topic99",2004,0.010530359,0.015987043,270,0.999412069,"timb_35, timb_12, timb_22, timb_26, timb_32, timb_29, timb_27, timb_24, timb_15, harm_NA"
"M_Topic98","L_Topic99",2005,0.009267878,0.017838868,288,0.879592931,"timb_35, timb_12, timb_22, timb_26, timb_32, timb_29, timb_27, timb_24, timb_15, harm_NA"
"M_Topic98","L_Topic99",2006,0.01161525,0.023134588,321,1.102376574,"timb_35, timb_12, timb_22, timb_26, timb_32, timb_29, timb_27, timb_24, timb_15, harm_NA"
"M_Topic98","L_Topic99",2007,0.012384383,0.019949157,288,1.175373215,"timb_35, timb_12, timb_22, timb_26, timb_32, timb_29, timb_27, timb_24, timb_15, harm_NA"
"M_Topic98","L_Topic99",2008,0.011389768,0.01793313,346,1.080976605,"timb_35, timb_12, timb_22, timb_26, timb_32, timb_29, timb_27, timb_24, timb_15, harm_NA"
"M_Topic98","L_Topic99",2009,0.012010032,0.021289289,351,1.139844437,"timb_35, timb_12, timb_22, timb_26, timb_32, timb_29, timb_27, timb_24, timb_15, harm_NA"
"M_Topic99","L_Topic100",1960,0.011827278,0.012959355,451,1,"harm_M.9.m, harm_M.9.m7, timb_29, harm_m.3.M, harm_NA, harm_m7.3.m, harm_m7.11.m7, harm_m.7.M, harm_m7.11.7, harm_X7.5.7"
"M_Topic99","L_Topic100",1961,0.012031714,0.014028922,492,1.017285159,"harm_M.9.m, harm_M.9.m7, timb_29, harm_m.3.M, harm_NA, harm_m7.3.m, harm_m7.11.m7, harm_m.7.M, harm_m7.11.7, harm_X7.5.7"
"M_Topic99","L_Topic100",1962,0.013208009,0.01775548,465,1.116741259,"harm_M.9.m, harm_M.9.m7, timb_29, harm_m.3.M, harm_NA, harm_m7.3.m, harm_m7.11.m7, harm_m.7.M, harm_m7.11.7, harm_X7.5.7"
"M_Topic99","L_Topic100",1963,0.01298335,0.014804438,477,1.097746321,"harm_M.9.m, harm_M.9.m7, timb_29, harm_m.3.M, harm_NA, harm_m7.3.m, harm_m7.11.m7, harm_m.7.M, harm_m7.11.7, harm_X7.5.7"
"M_Topic99","L_Topic100",1964,0.011613115,0.013849576,518,0.9818925,"harm_M.9.m, harm_M.9.m7, timb_29, harm_m.3.M, harm_NA, harm_m7.3.m, harm_m7.11.m7, harm_m.7.M, harm_m7.11.7, harm_X7.5.7"
"M_Topic99","L_Topic100",1965,0.010603582,0.012632698,524,0.896536175,"harm_M.9.m, harm_M.9.m7, timb_29, harm_m.3.M, harm_NA, harm_m7.3.m, harm_m7.11.m7, harm_m.7.M, harm_m7.11.7, harm_X7.5.7"
"M_Topic99","L_Topic100",1966,0.009243835,0.012268088,547,0.781569167,"harm_M.9.m, harm_M.9.m7, timb_29, harm_m.3.M, harm_NA, harm_m7.3.m, harm_m7.11.m7, harm_m.7.M, harm_m7.11.7, harm_X7.5.7"
"M_Topic99","L_Topic100",1967,0.008167381,0.010274695,545,0.690554631,"harm_M.9.m, harm_M.9.m7, timb_29, harm_m.3.M, harm_NA, harm_m7.3.m, harm_m7.11.m7, harm_m.7.M, harm_m7.11.7, harm_X7.5.7"
"M_Topic99","L_Topic100",1968,0.008936753,0.010932494,499,0.755605283,"harm_M.9.m, harm_M.9.m7, timb_29, harm_m.3.M, harm_NA, harm_m7.3.m, harm_m7.11.m7, harm_m.7.M, harm_m7.11.7, harm_X7.5.7"
"M_Topic99","L_Topic100",1969,0.008296282,0.010208388,479,0.701453211,"harm_M.9.m, harm_M.9.m7, timb_29, harm_m.3.M, harm_NA, harm_m7.3.m, harm_m7.11.m7, harm_m.7.M, harm_m7.11.7, harm_X7.5.7"
"M_Topic99","L_Topic100",1970,0.008491726,0.011149279,414,0.717978121,"harm_M.9.m, harm_M.9.m7, timb_29, harm_m.3.M, harm_NA, harm_m7.3.m, harm_m7.11.m7, harm_m.7.M, harm_m7.11.7, harm_X7.5.7"
"M_Topic99","L_Topic100",1971,0.008307844,0.010426505,445,0.702430765,"harm_M.9.m, harm_M.9.m7, timb_29, harm_m.3.M, harm_NA, harm_m7.3.m, harm_m7.11.m7, harm_m.7.M, harm_m7.11.7, harm_X7.5.7"
"M_Topic99","L_Topic100",1972,0.008184301,0.010325505,421,0.691985241,"harm_M.9.m, harm_M.9.m7, timb_29, harm_m.3.M, harm_NA, harm_m7.3.m, harm_m7.11.m7, harm_m.7.M, harm_m7.11.7, harm_X7.5.7"
"M_Topic99","L_Topic100",1973,0.007472841,0.009711311,390,0.63183106,"harm_M.9.m, harm_M.9.m7, timb_29, harm_m.3.M, harm_NA, harm_m7.3.m, harm_m7.11.m7, harm_m.7.M, harm_m7.11.7, harm_X7.5.7"
"M_Topic99","L_Topic100",1974,0.007853574,0.00935375,369,0.664022156,"harm_M.9.m, harm_M.9.m7, timb_29, harm_m.3.M, harm_NA, harm_m7.3.m, harm_m7.11.m7, harm_m.7.M, harm_m7.11.7, harm_X7.5.7"
